54997;30
54997;30
54997;30
54997;30
54997;30
54997;30
54997;30
54997;30
54997;30
54997;30
54997;30
54997;30
54997;30
54997;30
54997;30
54997;30
54997;30
54997;30
54997;30
54997;30
54997;30
54997;30
54997;30
54997;30
54997;30
54997;30
54997;30
54997;30
0;None
54997;30
54997;30
54997;30
54997;30
54997;30
54997;30
54997;30
54997;30
54997;30
54997;30
54997;30
54997;30
54997;30
54997;30
54997;30
54997;30
54997;30
54997;30
54997;30
54997;30
54997;30
54997;30
54997;30
54997;30
54997;30
54997;30
54997;30
54997;30
54997;30
0;None
54997;30
190;1
54980;25
54980;25
54980;25
54980;25
54980;25
54980;25
54980;25
269;9
209;10
54980;25
54980;25
54980;25
54980;25
96;15
254;16
54980;25
326;18
54980;25
276;20
54980;25
54980;25
54980;25
54980;25
335;25
244;26
54980;25
54980;25
0;None
404;30
190;1
54980;25
54980;25
54980;25
54980;25
54980;25
54980;25
54980;25
269;9
209;10
54980;25
54980;25
54980;25
54980;25
96;15
254;16
54980;25
326;18
54980;25
276;20
54980;25
54980;25
54980;25
54980;25
335;25
244;26
54980;25
54980;25
0;None
404;30
190;1
468;15
517;1
357;16
470;25
496;10
294;20
224;10
360;30
118;10
219;30
114;15
297;26
54948;20
96;15
254;16
102;30
307;16
317;30
276;20
486;20
370;20
416;20
354;25
325;30
244;26
325;30
358;18
0;None
43;30
190;1
468;15
517;1
357;16
470;25
496;10
294;20
224;10
360;30
118;10
219;30
114;15
297;26
54948;20
96;15
254;16
102;30
307;16
317;30
276;20
486;20
370;20
416;20
354;25
325;30
244;26
325;30
358;18
0;None
43;30
123;20
300;1
367;1
300;20
460;20
322;20
22;20
91;20
365;10
118;10
176;20
114;15
278;20
213;20
96;15
258;16
173;10
223;20
105;20
4;20
190;10
98;20
144;20
119;20
155;20
86;20
379;20
255;20
0;None
139;20
123;20
300;1
367;1
300;20
460;20
322;20
22;20
91;20
365;10
118;10
176;20
114;15
278;20
213;20
96;15
258;16
173;10
223;20
105;20
4;20
190;10
98;20
144;20
119;20
155;20
86;20
379;20
255;20
0;None
139;20
105;30
215;30
282;30
301;20
220;25
222;20
22;20
224;10
161;20
103;30
154;30
101;20
139;20
292;20
83;20
134;26
224;26
172;20
105;20
4;20
241;26
98;20
119;20
122;20
85;25
10;26
278;26
219;26
0;None
34;30
105;30
215;30
282;30
301;20
220;25
222;20
22;20
224;10
161;20
103;30
154;30
101;20
139;20
292;20
83;20
134;26
224;26
172;20
105;20
4;20
241;26
98;20
119;20
122;20
85;25
10;26
278;26
219;26
0;None
34;30
185;20
208;20
313;20
175;20
124;20
60;20
22;20
273;20
161;20
205;26
154;25
101;20
116;20
323;20
83;20
198;20
270;20
172;20
105;20
4;20
324;25
98;20
67;20
149;20
85;25
32;26
193;25
204;20
0;None
211;20
185;20
208;20
313;20
175;20
124;20
60;20
22;20
273;20
161;20
205;26
154;25
101;20
116;20
323;20
83;20
198;20
270;20
172;20
105;20
4;20
324;25
98;20
67;20
149;20
85;25
32;26
193;25
204;20
0;None
211;20
110;15
188;15
432;25
615;25
422;25
403;20
389;18
381;25
373;9
195;15
397;25
111;15
130;15
233;15
93;15
412;26
337;15
333;18
336;18
258;20
354;15
449;20
300;25
403;20
298;25
409;26
263;15
598;9
0;None
126;15
110;15
188;15
432;25
615;25
422;25
403;20
389;18
381;25
373;9
195;15
397;25
111;15
130;15
233;15
93;15
412;26
337;15
333;18
