54997;24
54997;24
54997;24
54997;24
54997;24
54997;24
54997;24
54997;24
54997;24
54997;24
54997;24
54997;24
54997;24
54997;24
54997;24
54997;24
54997;24
54997;24
54997;24
54997;24
54997;24
54997;24
0;None
54997;24
54997;24
54997;24
54997;24
54997;24
54997;24
54997;24
54997;24
54997;24
54997;24
54997;24
54997;24
54997;24
54997;24
54997;24
54997;24
54997;24
54997;24
54997;24
54997;24
54997;24
54997;24
54997;24
54997;24
54997;24
54997;24
54997;24
54997;24
54997;24
0;None
54997;24
54997;24
54997;24
54997;24
54997;24
54997;24
54997;24
54996;24
54996;24
30;3
294;4
54996;24
54996;24
54996;24
493;8
54996;24
54996;24
54996;24
54996;24
54996;24
99;14
54996;24
54996;24
54996;24
54996;24
481;19
54996;24
54996;24
54996;24
0;None
29;24
54996;24
54996;24
54996;24
54996;24
54996;24
473;30
54996;24
54996;24
30;3
294;4
54996;24
54996;24
54996;24
493;8
54996;24
54996;24
54996;24
54996;24
54996;24
99;14
54996;24
54996;24
54996;24
54996;24
481;19
54996;24
54996;24
54996;24
0;None
29;24
54996;24
54996;24
54996;24
54996;24
54996;24
473;30
671;24
405;14
234;3
156;4
352;4
369;4
528;14
374;4
537;19
494;14
489;24
487;24
714;19
69;14
254;14
701;30
484;30
548;19
481;19
835;19
54884;3
843;30
0;None
432;24
468;24
291;4
146;14
54884;3
863;24
425;30
671;24
405;14
234;3
156;4
352;4
369;4
528;14
374;4
537;19
494;14
489;24
487;24
714;19
69;14
254;14
701;30
484;30
548;19
481;19
835;19
54884;3
843;30
0;None
432;24
468;24
291;4
146;14
54884;3
863;24
425;30
420;19
533;19
242;3
362;3
449;19
532;24
474;14
481;19
328;19
631;19
489;24
525;14
283;19
371;14
447;19
701;30
475;14
339;19
272;19
626;19
492;14
589;30
0;None
432;24
448;14
497;3
401;14
371;19
733;24
425;30
420;19
533;19
242;3
362;3
449;19
532;24
474;14
481;19
328;19
631;19
489;24
525;14
283;19
371;14
447;19
701;30
475;14
339;19
272;19
626;19
492;14
589;30
0;None
432;24
448;14
497;3
401;14
371;19
733;24
425;30
420;19
535;19
242;3
427;8
603;24
625;24
395;19
193;8
328;19
449;14
489;24
525;14
477;19
371;14
448;19
658;19
475;14
339;19
272;19
459;14
492;14
553;14
0;None
432;24
468;24
459;19
401;14
430;19
830;19
425;30
420;19
535;19
242;3
427;8
603;24
625;24
395;19
193;8
328;19
449;14
489;24
525;14
477;19
371;14
448;19
658;19
475;14
339;19
272;19
459;14
492;14
553;14
0;None
432;24
468;24
459;19
401;14
430;19
830;19
425;30
194;14
425;8
132;3
153;4
314;4
366;4
195;8
81;8
282;3
409;30
335;3
207;3
430;19
133;14
189;3
426;4
135;14
139;8
272;19
292;14
440;3
389;19
0;None
278;3
259;3
302;4
148;3
171;3
422;3
210;14
194;14
425;8
132;3
153;4
314;4
366;4
195;8
81;8
282;3
409;30
335;3
207;3
430;19
133;14
189;3
426;4
135;14
139;8
272;19
292;14
440;3
389;19
0;None
278;3
259;3
302;4
148;3
171;3
422;3
210;14
86;24
268;24
132;3
153;4
202;19
138;19
100;19
81;8
282;3
171;24
222;24
179;19
194;19
133;14
161;19
276;19
232;14
139;8
59;19
82;19
312;8
176;19
0;None
50;24
151;3
145;24
148;3
202;8
448;24
102;24
86;24
268;24
132;3
153;4
202;19
138;19
100;19
81;8
282;3
171;24
222;24
179;19
194;19
133;14
161;19
276;19
232;14
139;8
59;19
82;19
312;8
176;19
0;None
50;24
151;3
145;24
148;3
202;8
448;24
102;24
86;24
98;24
68;8
153;4
222;8
227;19
120;8
6;8
123;8
177;24
355;24
179;19
184;8
278;19
161;19
148;24
254;24
64;8
59;19
82;19
271;24
184;8
0;None
50;24
87;8
145;24
84;8
352;8
423;19
108;24
86;24
98;24
68;8
153;4
222;8
227;19
120;8
6;8
123;8
177;24
355;24
179;19
184;8
278;19
161;19
148;24
254;24
64;8
59;19
82;19
271;24
184;8
0;None
50;24
87;8
145;24
84;8
352;8
423;19
108;24
86;24
391;24
68;8
153;4
218;24
224;24
284;8
6;8
183;24
207;24
211;24
363;8
300;19
356;14
229;24
357;4
364;24
240;8
127;24
150;24
381;24
120;24
0;None
50;24
142;24
348;8
139;24
392;4
420;24
120;24
86;24
391;24
68;8
153;4
218;24
224;24
284;8
6;8
183;24
207;24
211;24
363;8
300;19
356;14
229;24
357;4
364;24
240;8
127;24
150;24
381;24
120;24
0;None
50;24
142;24
348;8
139;24
392;4
420;24
120;24
47;8
217;8
68;8
224;4
308;30
423;30
238;8
6;8
23;8
340;30
259;8
173;8
315;19
356;14
126;8
335;8
267;30
21;8
24;8
47;8
262;8
169;30
0;None
192;8
103;8
302;8
292;30
196;8
340;8
81;8
47;8
217;8
68;8
224;4
308;30
423;30
238;8
6;8
23;8
340;30
259;8
173;8
315;19
356;14
126;8
335;8
267;30
21;8
24;8
47;8
262;8
169;30
0;None
192;8
103;8
302;8
292;30
196;8
340;8
81;8
337;30
348;30
305;3
224;4
329;19
210;24
390;30
297;8
314;8
193;24
272;30
456;30
281;24
356;14
477;8
405;30
379;3
338;8
214;30
525;30
537;30
240;24
0;None
114;24
184;30
346;30
292;30
406;19
335;24
165;30
337;30
348;30
305;3
224;4
329;19
210;24
390;30
297;8
314;8
193;24
272;30
456;30
281;24
356;14
477;8
405;30
379;3
338;8
214;30
525;30
537;30
240;24
0;None
114;24
184;30
346;30
292;30
406;19
335;24
165;30
330;4
317;30
305;3
244;4
415;4
288;4
338;30
289;4
306;4
328;30
220;30
220;24
423;19
312;14
354;30
300;30
311;30
304;4
307;4
330;4
425;4
207;30
0;None
195;24
132;30
294;30
261;30
474;24
416;24
113;30
330;4
317;30
305;3
244;4
415;4
288;4
338;30
289;4
306;4
328;30
220;30
220;24
423;19
312;14
354;30
300;30
311;30
304;4
307;4
330;4
425;4
207;30
0;None
195;24
132;30
294;30
261;30
474;24
416;24
113;30
350;8
264;8
270;8
111;8
249;4
155;8
266;30
73;8
222;4
245;4
347;30
211;8
265;8
123;8
385;4
334;30
333;30
89;8
138;19
219;19
443;4
292;4
0;None
170;30
154;30
334;8
313;3
395;30
539;30
135;30
350;8
264;8
270;8
111;8
249;4
155;8
266;30
73;8
222;4
245;4
347;30
211;8
265;8
123;8
385;4
334;30
333;30
89;8
138;19
219;19
443;4
292;4
0;None
170;30
154;30
334;8
313;3
395;30
539;30
135;30
227;4
256;19
93;3
160;4
249;4
206;4
268;30
216;3
233;3
374;30
204;30
351;19
114;30
163;30
239;19
455;30
167;3
232;3
138;19
219;19
235;19
265;4
0;None
326;19
279;19
326;19
157;3
382;3
207;4
52;30
227;4
256;19
93;3
160;4
249;4
206;4
268;30
216;3
233;3
374;30
204;30
351;19
114;30
163;30
239;19
455;30
167;3
232;3
138;19
219;19
235;19
265;4
0;None
326;19
279;19
326;19
157;3
382;3
207;4
52;30
235;30
395;8
262;30
160;4
249;4
270;19
380;19
243;4
207;19
378;4
204;30
296;19
351;30
312;14
465;19
405;19
336;30
259;4
138;19
164;19
193;19
425;4
0;None
271;19
237;19
452;19
366;19
415;3
206;19
52;30
235;30
395;8
262;30
160;4
249;4
270;19
380;19
243;4
207;19
378;4
204;30
296;19
351;30
312;14
465;19
405;19
336;30
259;4
138;19
164;19
193;19
425;4
0;None
271;19
237;19
452;19
366;19
415;3
206;19
52;30
235;30
395;8
325;3
162;4
251;4
205;19
315;19
290;8
203;19
298;4
306;30
216;30
227;30
190;4
254;30
300;30
223;4
318;19
138;19
164;19
203;30
286;30
0;None
191;30
175;30
308;30
272;30
298;30
216;30
52;30
235;30
395;8
325;3
162;4
251;4
205;19
315;19
290;8
203;19
298;4
306;30
216;30
227;30
190;4
254;30
300;30
223;4
318;19
138;19
164;19
203;30
286;30
0;None
191;30
175;30
308;30
272;30
298;30
216;30
52;30
261;19
545;19
338;3
337;4
448;19
301;30
336;19
290;8
149;19
306;19
486;24
306;24
398;30
365;4
521;4
400;19
331;30
405;19
138;19
260;30
300;19
312;19
0;None
273;24
344;19
408;19
415;30
529;30
299;24
179;30
261;19
545;19
338;3
337;4
448;19
301;30
336;19
290;8
149;19
306;19
486;24
306;24
398;30
365;4
521;4
400;19
331;30
405;19
138;19
260;30
300;19
312;19
0;None
273;24
344;19
408;19
415;30
529;30
299;24
179;30
632;30
461;30
338;3
337;4
596;4
418;19
414;24
365;8
520;30
602;4
430;30
362;24
423;19
426;14
435;30
336;24
360;30
407;30
138;19
298;19
671;30
522;24
0;None
273;24
346;30
417;24
415;30
652;4
684;30
179;30
632;30
461;30
338;3
337;4
596;4
418;19
414;24
365;8
520;30
602;4
430;30
362;24
423;19
426;14
435;30
336;24
360;30
407;30
138;19
298;19
671;30
522;24
0;None
273;24
346;30
417;24
415;30
652;4
684;30
179;30
