54997;6
54997;6
54997;6
54997;6
0;None
54997;6
54997;6
54997;6
54997;6
54997;6
54997;6
54997;6
54997;6
54997;6
54997;6
54997;6
54997;6
54997;6
54997;6
54997;6
54997;6
54997;6
54997;6
54997;6
54997;6
54997;6
54997;6
54997;6
54997;6
54997;6
54997;6
54997;6
54997;6
54997;6
0;None
54997;6
54997;6
54997;6
54997;6
54997;6
54997;6
54997;6
54997;6
54997;6
54997;6
54997;6
54997;6
54997;6
54997;6
54997;6
54997;6
54997;6
54997;6
54997;6
54997;6
54997;6
54997;6
54997;6
54997;6
54997;6
54724;23
84;2
54724;23
452;4
0;None
413;6
54724;23
54724;23
217;9
54724;23
195;11
54724;23
54724;23
54724;23
54724;23
54724;23
54724;23
54724;23
54724;23
54724;23
353;21
54724;23
192;23
54724;23
54724;23
54724;23
54724;23
54724;23
54724;23
381;30
54724;23
84;2
54724;23
452;4
0;None
413;6
54724;23
54724;23
217;9
54724;23
195;11
54724;23
54724;23
54724;23
54724;23
54724;23
54724;23
54724;23
54724;23
54724;23
353;21
54724;23
192;23
54724;23
54724;23
54724;23
54724;23
54724;23
54724;23
381;30
469;30
84;2
189;2
170;4
0;None
234;11
415;6
388;4
217;9
387;30
191;11
158;2
646;6
302;23
535;21
363;30
146;30
438;6
361;30
55014;30
243;21
466;6
233;23
454;30
369;30
305;4
369;30
55014;30
632;6
87;30
469;30
84;2
189;2
170;4
0;None
234;11
415;6
388;4
217;9
387;30
191;11
158;2
646;6
302;23
535;21
363;30
146;30
438;6
361;30
55014;30
243;21
466;6
233;23
454;30
369;30
305;4
369;30
55014;30
632;6
87;30
443;30
84;2
359;2
170;4
0;None
250;30
385;4
392;30
359;30
314;30
191;11
158;2
372;4
471;2
212;30
129;2
146;30
182;2
227;2
436;30
163;30
251;30
233;23
189;30
170;30
262;30
278;30
461;30
602;4
87;30
443;30
84;2
359;2
170;4
0;None
250;30
385;4
392;30
359;30
314;30
191;11
158;2
372;4
471;2
212;30
129;2
146;30
182;2
227;2
436;30
163;30
251;30
233;23
189;30
170;30
262;30
278;30
461;30
602;4
87;30
158;30
189;6
294;6
275;6
0;None
41;6
43;6
294;6
314;30
156;30
207;30
263;6
160;6
403;21
228;30
231;6
251;6
208;6
258;30
357;2
226;21
251;30
290;30
189;30
170;30
107;6
375;6
299;6
377;6
87;30
158;30
189;6
294;6
275;6
0;None
41;6
43;6
294;6
314;30
156;30
207;30
263;6
160;6
403;21
228;30
231;6
251;6
208;6
258;30
357;2
226;21
251;30
290;30
189;30
170;30
107;6
375;6
299;6
377;6
87;30
158;30
233;6
335;30
383;30
0;None
104;6
321;30
157;6
184;9
156;30
409;30
292;21
175;6
278;6
275;21
113;21
233;30
166;21
198;30
424;30
77;21
209;21
350;21
276;30
338;6
385;30
308;6
257;21
300;6
87;30
158;30
233;6
335;30
383;30
0;None
104;6
321;30
157;6
184;9
156;30
409;30
292;21
175;6
278;6
275;21
113;21
233;30
166;21
198;30
424;30
77;21
209;21
